445476307.21581,188,204,0,128,0,128,41,221,189,2,3,254,1
445476307.30524,0,128,0,128,32,21,197,221,120,0,87,249,0
445476307.36472,92,45,0,128,92,10,95,221,112,250,184,251,0
445476307.48781,128,180,0,128,52,217,39,222,188,247,129,0,0
445476307.63487,132,241,20,74,212,69,134,225,204,3,175,5,1
445476307.75477,136,183,255,127,255,127,207,225,138,4,254,4,0
445476307.81486,228,82,255,127,255,127,100,224,161,5,65,4,0
445476307.90478,28,38,255,127,76,150,21,223,59,9,162,255,0
445476307.96544,68,67,255,127,0,128,214,224,129,7,16,255,0
445476308.08504,132,12,255,127,0,128,13,228,244,8,137,251,1
445476308.23485,68,65,255,127,0,128,182,218,129,7,33,252,0
445476308.32480,52,96,252,113,0,128,134,223,208,6,55,251,0
445476308.38465,224,21,176,114,0,128,13,222,116,3,116,249,0
445476308.47482,236,36,204,223,0,128,142,224,225,5,172,248,0
445476308.53464,255,127,0,128,0,128,177,221,100,2,210,249,0
445476308.68474,148,81,0,128,0,128,54,220,46,4,124,248,1
445476308.83492,212,185,0,128,0,128,57,217,126,252,10,252,0
445476308.92494,36,186,0,128,0,128,183,217,105,254,10,254,0
445476309.01543,0,128,0,128,8,236,48,219,199,252,164,252,0
445476309.13509,144,209,0,128,32,28,87,220,252,1,97,255,1
445476309.22569,0,128,0,128,32,249,110,218,70,0,97,251,0
445476309.34475,228,254,136,168,88,8,137,218,172,250,206,254,0
445476309.43472,0,128,168,166,228,50,86,219,3,253,220,3,0
445476309.52468,12,28,228,107,136,76,79,216,13,6,66,5,0
445476309.58629,0,218,255,127,108,235,71,226,23,10,7,3,1
445476309.70499,240,243,255,127,176,75,176,219,212,10,231,253,0
445476309.79474,68,25,255,127,0,128,150,223,74,6,228,253,0
445476309.88473,132,48,255,127,0,128,62,221,228,3,151,253,0
445476309.94568,140,55,255,127,0,128,147,220,112,4,76,253,0
445476310.06770,216,28,255,127,0,128,236,222,69,6,142,254,1
445476310.15478,188,54,255,127,0,128,149,229,0,7,226,253,0
445476310.27538,80,75,255,127,0,128,63,230,229,10,128,253,0
445476310.36469,104,43,32,11,0,128,212,228,53,11,115,247,0
445476310.45458,255,127,124,209,0,128,234,225,3,5,7,244,0
445476310.54485,104,100,0,128,0,128,223,227,69,253,192,246,0
445476310.66480,96,246,0,128,0,128,62,225,161,251,97,251,1
445476310.75484,108,15,0,128,0,128,167,225,7,254,12,253,0
445476310.81475,84,4,0,128,0,128,149,223,55,255,115,254,0
445476310.87472,8,239,0,128,0,128,32,222,176,1,63,1,0
445476310.96482,248,236,0,128,0,128,16,223,245,0,119,250,0
445476311.02502,76,224,0,128,0,128,252,222,217,255,177,249,0
445476311.11520,188,30,0,128,216,184,127,222,58,255,171,250,0
445476311.20524,184,13,0,128,108,230,149,220,120,253,4,252,1
445476311.32502,116,201,0,128,200,81,114,221,78,252,58,254,0
445476311.50448,124,188,244,227,128,70,244,220,240,255,105,7,0
445476311.68497,36,192,255,127,120,248,16,229,227,7,205,255,1
445476311.80490,208,186,255,127,0,128,168,226,242,7,191,252,0
445476311.98480,4,38,255,127,0,128,197,222,161,5,135,254,0
445476312.04470,236,254,255,127,0,128,222,224,5,7,43,255,0
445476312.22605,132,69,255,127,0,128,69,225,245,8,112,252,1
445476312.37531,28,75,255,127,0,128,38,228,74,7,20,249,0
445476312.43485,244,54,180,48,0,128,190,228,223,3,199,246,0
445476312.49484,24,39,152,237,0,128,31,228,10,2,123,246,0
445476312.55474,212,44,176,231,0,128,239,226,32,2,118,246,0
445476312.64476,192,62,44,154,0,128,224,227,196,1,89,246,0
445476312.76535,220,54,0,128,0,128,13,224,114,253,52,248,1
445476312.85484,76,23,0,128,0,128,248,226,194,254,146,250,0
445476312.94488,156,23,0,128,0,128,79,226,24,255,59,249,0
445476313.00493,68,17,0,128,0,128,181,226,190,253,201,250,0
445476313.06469,104,10,0,128,0,128,69,225,252,253,211,252,0
445476313.18780,136,224,0,128,0,128,219,225,212,252,139,250,0
445476313.27481,180,7,0,128,0,128,74,226,49,252,187,251,0
445476313.33572,180,230,0,128,0,128,4,229,54,252,166,254,1
445476313.45475,152,152,0,128,248,248,54,229,195,252,207,254,0
445476313.57497,48,245,224,170,72,54,148,225,156,252,68,1,0
445476313.66479,60,160,220,241,60,43,54,226,31,255,62,5,0
445476313.81503,40,35,172,91,32,31,112,227,85,4,135,6,1
445476313.90491,60,218,16,117,204,195,203,224,29,9,122,1,0
445476313.96491,144,35,255,127,156,212,237,230,211,8,90,0,0
445476314.02541,180,200,255,127,24,251,136,228,19,8,56,255,0
445476314.08547,176,212,255,127,252,171,155,228,198,7,107,255,0
445476314.17489,60,20,255,127,0,128,93,228,252,7,170,250,0
445476314.26531,156,37,255,127,0,128,90,228,240,5,112,251,0
445476314.38500,16,255,255,127,0,128,71,229,38,5,247,250,1
445476314.47540,140,15,255,127,0,128,154,232,197,6,153,253,0
445476314.56491,180,17,255,127,0,128,45,230,166,7,176,252,0
445476314.68474,108,40,136,126,0,128,113,231,178,9,134,250,0
445476314.77515,4,59,248,45,0,128,93,233,147,10,82,249,0
445476314.83510,4,107,120,249,0,128,93,233,196,7,230,245,0
445476314.89499,72,244,164,211,0,128,106,232,255,4,182,243,0
445476314.95491,48,63,192,207,0,128,126,231,147,1,244,242,1
445476315.01502,108,21,240,181,0,128,90,230,253,1,135,241,0
445476315.07507,40,74,72,165,0,128,138,232,232,252,113,243,0
445476315.16487,64,26,0,128,0,128,103,228,93,250,128,245,0
445476315.25448,148,41,0,128,0,128,41,231,60,249,186,249,0
445476315.43492,16,33,0,128,0,128,95,231,1,251,68,253,0
445476315.49492,92,4,0,128,0,128,46,228,35,254,133,254,0
445476315.55547,152,31,236,162,0,128,79,229,77,253,29,254,0
445476315.61557,108,237,0,128,0,153,41,229,84,254,15,255,0
445476315.76497,192,139,0,128,52,121,88,227,252,250,9,250,1
445476315.82703,24,47,144,167,0,128,112,228,114,252,19,253,0
445476315.91496,52,5,0,128,28,155,70,232,69,250,12,252,0
445476316.00478,28,226,4,134,72,86,223,228,115,248,147,253,0
445476316.24567,20,197,212,200,96,222,222,227,128,247,51,2,0
445476316.36559,144,232,208,127,64,24,251,226,246,5,162,10,1
445476316.48534,184,2,255,127,208,24,134,230,20,12,219,254,0
445476316.54503,172,1,255,127,0,128,75,231,22,10,207,249,0
445476316.63512,4,224,255,127,0,128,159,230,7,6,168,250,0
445476316.69486,208,92,255,127,0,128,151,228,27,5,39,248,0
445476316.81482,184,213,255,127,0,128,30,229,250,1,169,249,0
445476316.90499,164,74,255,127,0,128,225,231,70,3,163,0,0
445476316.96615,60,27,255,127,0,128,176,228,208,4,240,254,1
445476317.08570,196,15,180,115,0,128,148,230,88,9,252,253,0
445476317.20519,88,34,108,54,0,128,5,234,185,9,172,252,0
445476317.35501,16,23,64,225,0,128,217,233,161,8,18,245,0
445476317.44504,224,21,0,206,0,128,220,232,83,3,239,240,0
445476317.50477,24,40,0,128,0,128,111,228,11,0,189,239,0
445476317.56506,228,27,128,173,0,128,253,231,2,251,253,241,1
445476317.62539,132,223,0,128,0,128,108,227,220,246,36,245,0
445476317.71508,124,32,232,154,0,128,197,228,108,246,74,250,0
445476317.83568,40,226,0,128,0,128,206,227,237,249,168,2,0
445476317.95498,128,42,0,128,0,128,27,228,204,0,184,1,0
445476318.04501,148,156,0,128,180,205,125,226,60,2,54,255,0
445476318.10518,220,187,0,128,44,142,55,225,191,1,149,251,0
445476318.16532,240,198,0,128,72,176,123,226,113,254,34,250,0
445476318.25501,212,217,0,128,92,72,253,227,208,250,207,252,1
445476318.31505,100,174,32,134,144,201,89,224,136,249,20,253,0
445476318.37653,120,200,0,128,60,107,92,228,206,248,233,254,0
445476318.46556,112,8,236,44,164,33,157,227,154,251,252,2,0
445476318.55489,140,234,24,243,8,34,79,225,49,250,61,6,0
445476318.64488,220,56,204,126,220,62,207,221,135,3,75,8,0
445476318.73496,48,173,255,127,108,65,146,222,205,9,247,5,0
445476318.85506,44,35,255,127,0,128,39,228,199,12,201,249,1
445476318.94591,48,8,255,127,0,128,157,228,179,5,244,247,0
445476319.03526,144,242,255,127,0,128,14,228,192,3,131,249,0
445476319.12519,68,48,255,127,0,128,89,228,224,2,92,253,0
445476319.24507,60,45,255,127,0,128,135,225,164,6,87,255,0
445476319.36512,228,76,255,127,0,128,241,227,154,9,5,251,0
445476319.45561,252,11,100,250,0,128,29,232,39,11,153,249,1
445476319.63508,204,59,60,1,0,128,149,230,46,6,252,245,0
445476319.69496,208,9,156,169,0,128,204,230,112,3,115,244,0
445476319.75507,124,97,0,128,0,128,193,229,230,0,121,244,0
445476319.81495,112,4,88,182,0,128,112,227,160,253,162,245,0
445476319.87532,176,69,0,128,0,128,24,228,105,252,92,246,0
445476319.96532,224,83,0,128,0,128,111,230,133,250,86,251,0
445476320.08573,252,11,0,128,0,128,53,228,43,251,0,255,1
445476320.17529,176,0,0,128,0,128,197,226,109,254,182,254,0
445476320.32514,24,224,0,128,0,128,21,227,248,254,186,250,0
445476320.41505,200,5,0,128,0,128,201,227,244,251,31,250,0
445476320.47519,96,157,0,128,88,250,69,225,195,250,200,249,0
445476320.56541,128,243,0,128,212,156,249,227,78,249,141,252,0
445476320.62587,32,224,0,128,44,252,117,231,78,249,154,2,1
445476320.68502,144,237,204,165,60,167,158,224,44,251,222,2,0
445476320.74566,212,240,112,162,240,95,37,230,111,253,74,5,0
445476320.80516,8,146,120,33,192,85,126,227,60,0,226,5,0
445476320.89507,36,228,60,18,172,52,236,226,216,0,77,6,0
445476320.98502,32,228,255,127,60,5,244,225,233,6,112,2,0
445476321.10520,104,239,255,127,228,13,31,226,201,7,179,0,0
445476321.22534,16,213,255,127,0,128,252,228,101,7,128,250,1
445476321.37552,52,33,255,127,0,128,115,229,173,4,187,251,0
445476321.43511,184,6,255,127,0,128,54,231,187,4,247,254,0
445476321.49504,124,23,255,127,0,128,107,231,252,5,97,255,0
