445476026.39600,140,12,0,128,148,122,198,35,38,255,255,252,1
445476026.48633,0,128,0,128,96,9,5,34,122,0,1,254,0
445476026.54646,228,146,0,128,100,196,247,33,28,255,85,252,0
445476026.60574,236,11,0,128,0,128,243,34,151,253,86,251,0
445476026.69634,0,128,0,128,0,128,15,34,173,0,241,249,0
445476026.75576,96,137,0,128,0,128,106,26,5,4,210,249,0
445476026.84708,192,201,0,128,0,128,233,34,24,5,214,253,1
445476026.93621,88,204,0,128,0,128,144,31,213,4,95,2,0
445476027.02583,212,218,0,128,0,128,127,30,51,4,99,5,0
445476027.17578,0,2,72,172,0,128,107,29,20,253,198,3,0
445476027.26589,76,214,24,219,0,128,123,29,151,254,180,3,0
445476027.53640,176,225,196,114,0,128,10,28,32,255,122,4,1
445476027.71575,152,243,255,127,0,128,250,29,243,248,159,5,0
445476027.80599,32,3,255,127,0,128,179,29,105,246,46,1,0
445476027.86590,132,9,255,127,255,127,207,27,248,246,19,254,0
445476027.92607,248,20,228,90,0,128,110,27,67,248,142,253,1
445476027.98651,12,228,255,127,76,233,187,30,249,245,161,253,0
445476028.07589,244,180,255,127,232,48,73,32,44,251,148,250,0
445476028.16613,16,215,255,127,116,99,128,29,149,250,58,252,0
445476028.28575,184,70,168,251,120,7,147,32,56,5,47,251,0
445476028.40582,88,241,100,8,68,204,116,19,107,254,0,252,0
445476028.58716,56,204,0,128,108,53,7,32,216,253,249,249,1
445476028.64596,176,237,0,128,255,127,147,29,199,5,227,249,0
445476028.73580,244,251,0,128,0,128,60,26,183,5,139,2,0
445476028.79604,204,241,0,128,0,128,87,26,25,5,6,4,0
445476028.85574,224,198,0,128,0,128,219,26,69,5,145,4,0
445476028.94628,64,49,0,128,0,128,139,27,110,6,252,3,0
445476029.03626,128,48,0,128,0,128,225,23,153,6,135,4,1
445476029.09591,240,8,0,128,0,128,1,30,244,0,0,10,0
445476029.24588,88,253,124,183,0,128,169,26,205,249,199,6,0
445476029.36678,128,31,244,112,0,128,195,26,175,250,6,4,0
445476029.48611,8,67,255,127,0,128,70,28,141,254,229,4,1
445476029.63626,68,249,124,48,0,128,176,27,6,248,194,3,0
445476029.81580,244,63,255,127,0,128,209,27,26,249,177,0,0
445476029.93637,24,31,255,127,0,128,48,27,79,249,213,254,0
445476030.02767,200,0,255,127,0,128,24,30,6,247,12,2,1
445476030.08695,40,61,255,127,56,163,170,28,20,244,35,0,0
445476030.17583,192,88,255,127,0,128,245,27,152,247,113,250,0
445476030.26593,212,17,224,25,120,220,103,31,137,251,254,248,0
445476030.32585,80,7,248,26,244,63,181,26,206,253,167,249,0
445476030.47574,224,236,100,145,80,68,122,25,3,255,166,250,0
445476030.53597,96,238,0,128,252,80,73,28,109,2,36,254,0
445476030.59606,160,188,0,128,204,185,208,29,183,1,87,1,0
445476030.68599,0,128,0,128,28,243,108,27,14,1,179,255,0
445476030.74612,0,128,0,128,152,24,95,25,189,2,53,251,1
445476030.92605,20,183,0,128,0,128,185,29,148,4,71,252,0
445476031.01597,16,224,0,128,0,128,91,26,126,6,114,1,0
445476031.16610,204,246,0,128,0,128,152,29,218,3,116,6,0
445476031.25641,164,27,0,128,0,128,37,30,68,3,211,6,1
445476031.31605,100,210,28,150,0,128,6,26,0,254,91,8,0
445476031.40628,0,197,96,254,0,128,29,27,30,249,46,6,0
445476031.49672,4,7,144,119,0,128,65,24,112,252,156,3,0
445476031.64607,16,33,255,127,0,128,20,25,28,253,186,3,0
445476031.73663,44,27,255,127,0,128,194,26,192,251,104,4,0
445476031.79582,168,12,255,127,0,128,48,27,106,251,148,5,0
445476031.85629,64,43,255,127,0,128,170,27,53,249,31,6,1
445476031.94699,168,247,255,127,0,128,87,29,1,249,240,2,0
445476032.03619,68,111,255,127,0,128,220,26,253,246,247,0,0
445476032.15592,228,19,255,127,0,128,180,28,0,246,82,0,0
445476032.27590,60,10,255,127,100,197,148,27,1,248,220,253,0
445476032.39589,188,6,255,127,252,21,232,28,161,250,235,251,0
445476032.57653,100,182,248,255,220,96,76,26,75,252,159,254,1
445476032.63623,248,144,168,150,255,127,45,29,135,252,116,253,0
445476032.72593,36,176,0,128,48,32,108,27,135,254,130,251,0
445476032.81586,216,218,0,128,172,182,111,28,101,0,221,250,0
445476032.87595,156,4,0,128,144,129,134,29,39,3,183,253,0
445476032.96607,252,169,0,128,0,128,241,29,17,4,105,255,0
445476033.05585,176,253,0,128,0,128,66,30,84,6,200,4,0
445476033.14609,240,51,0,128,0,128,240,23,96,4,114,5,1
445476033.23780,4,9,0,128,0,128,107,24,187,2,170,4,0
445476033.29609,152,20,0,128,0,128,95,26,207,0,229,6,0
445476033.47588,208,27,28,163,0,128,178,24,227,255,9,6,0
445476033.59686,192,53,180,231,0,128,160,25,230,255,66,6,0
445476033.71608,204,72,56,55,0,128,113,22,217,254,174,7,1
445476033.80604,200,5,0,74,0,128,176,24,184,254,39,8,0
445476033.86606,240,33,255,127,0,128,87,25,6,252,3,11,0
445476034.16610,116,64,255,127,0,128,124,27,224,244,55,3,0
445476034.28596,132,99,255,127,0,128,231,28,1,247,196,254,0
445476034.37660,220,219,255,127,184,22,248,25,200,249,45,255,0
445476034.43633,20,224,255,127,148,4,212,30,16,253,61,254,1
445476034.49609,164,247,255,127,252,252,123,28,124,252,238,255,0
445476034.58704,48,206,255,127,124,32,226,28,177,251,176,1,0
445476034.64611,236,219,120,67,132,48,10,28,77,249,234,1,0
445476034.70590,252,172,56,37,188,97,109,28,232,247,99,0,0
445476034.82576,84,205,240,247,116,41,167,28,205,247,193,253,0
445476034.91720,244,36,0,128,255,127,100,24,29,251,200,248,0
445476035.00595,12,41,0,128,0,128,119,25,174,255,101,248,0
445476035.12615,88,244,0,128,0,128,231,28,128,6,199,250,1
445476035.18906,104,235,0,128,0,128,13,27,178,7,181,0,0
445476035.24744,28,2,0,128,0,128,88,29,154,7,200,4,0
445476035.30609,240,38,0,128,0,128,173,26,191,5,84,6,0
445476035.42608,220,245,0,128,0,128,147,26,245,2,185,6,0
445476035.51653,196,32,0,128,0,128,120,20,77,2,14,6,0
445476035.63821,40,87,0,128,0,128,59,23,186,0,72,3,1
445476035.72611,228,67,180,193,0,128,145,23,126,0,11,5,0
445476035.84626,228,49,128,248,0,128,217,22,178,1,156,5,0
445476035.93651,136,67,40,113,0,128,46,24,88,0,28,8,0
445476036.05609,108,44,232,107,0,128,12,25,181,254,100,9,0
445476036.14629,0,54,255,127,0,128,30,24,6,250,47,9,0
445476036.23654,168,66,160,37,0,128,96,25,174,247,234,6,1
445476036.29608,248,39,255,127,0,128,29,27,185,245,29,8,0
445476036.47630,44,36,255,127,0,128,166,26,88,246,183,0,0
445476036.53604,140,231,255,127,232,151,70,29,92,248,230,255,0
445476036.59627,240,36,255,127,32,169,72,29,201,249,19,255,0
445476036.68602,208,185,255,127,176,212,205,29,53,249,19,0,0
445476036.74612,216,138,255,127,244,250,252,29,113,249,222,0,0
445476036.83695,224,240,12,29,96,12,149,31,162,250,22,0,0
445476036.89759,8,235,20,49,184,103,150,26,145,250,152,254,1
445476036.95677,136,211,172,16,12,64,116,28,44,250,131,253,0
445476037.01606,88,187,24,200,164,107,250,26,155,249,110,252,0
445476037.07609,248,173,0,128,228,91,253,26,109,251,64,250,0
445476037.16614,204,253,0,128,236,190,249,29,88,255,207,248,0
445476037.25617,192,189,0,128,220,68,196,30,253,0,138,250,0
445476037.31597,120,158,0,128,255,127,140,30,109,6,46,0,0
445476037.37632,76,18,196,143,0,128,36,25,94,7,147,2,0
445476037.46617,0,128,0,128,40,195,79,27,62,5,94,3,0
445476037.55646,184,244,0,128,0,128,34,27,3,4,204,4,1
445476037.61616,208,9,0,128,0,128,122,23,254,1,133,6,0
445476037.70678,128,7,0,128,0,128,237,26,77,0,180,6,0
445476037.79606,180,44,12,128,0,128,159,26,91,255,21,7,0
445476037.85599,40,11,0,165,0,128,120,23,94,1,56,6,0
445476038.15649,64,61,32,89,0,128,244,23,217,254,254,8,1
445476038.30730,216,62,44,114,0,128,87,24,227,253,49,10,0
445476038.39612,204,50,255,127,0,128,81,26,126,247,23,9,0
445476038.48678,148,63,255,127,0,128,159,26,155,245,23,7,0
445476038.60627,232,52,255,127,0,128,10,25,66,245,187,2,0
445476038.72620,52,18,124,109,0,128,146,26,141,248,22,252,1
445476038.78609,16,225,255,127,0,159,157,28,93,253,152,254,0
445476038.84624,64,251,255,127,68,220,8,28,221,251,240,0,0
445476038.96617,104,205,255,127,196,59,39,30,229,249,165,2,0
445476039.05618,148,194,32,75,36,42,179,29,71,248,40,2,0
445476039.29628,96,139,0,128,44,86,91,28,44,253,165,249,1
445476039.35752,184,220,0,128,164,164,213,28,112,0,57,247,0
445476039.41616,104,209,0,128,252,103,104,29,115,2,152,249,0
445476039.50613,220,238,0,128,128,192,184,28,201,6,136,255,0
445476039.62584,168,219,0,128,0,128,33,29,35,7,128,3,0
445476039.68689,28,10,0,128,0,128,224,26,99,5,185,4,0
445476039.74722,228,17,0,128,0,128,194,20,236,3,106,6,0
445476039.80615,140,4,208,201,0,128,21,25,85,1,132,9,0
445476039.89644,20,39,0,128,0,128,102,24,81,0,133,4,1
445476040.07631,128,40,120,190,0,128,116,23,146,255,135,4,0
445476040.22623,140,74,220,9,0,128,255,24,134,1,19,5,0
445476040.28626,164,52,224,84,0,128,107,23,181,1,181,8,0
445476040.40617,252,34,255,127,0,128,255,26,240,252,73,10,0
445476040.49631,4,37,255,127,0,128,218,20,22,252,12,10,1
445476040.73644,140,75,255,127,0,128,208,26,158,245,160,6,0
445476040.85636,0,8,255,127,16,129,38,29,100,246,206,0,0
445476040.91678,96,237,255,127,232,129,57,28,215,247,124,0,0
445476041.03635,80,14,255,127,0,22,194,25,100,250,15,254,0
445476041.12630,4,201,255,127,208,41,3,33,17,252,137,254,1
445476041.18797,168,255,108,38,108,118,207,31,249,252,95,0,0
445476041.27631,160,250,132,249,255,127,191,26,7,251,75,0,0
445476041.39619,220,151,124,128,232,36,47,30,59,249,114,254,0
445476041.60620,56,26,0,128,160,141,208,31,58,0,64,250,0
445476041.69635,60,5,0,128,0,128,15,31,232,4,69,0,1
445476041.75755,48,255,0,128,0,128,238,28,71,5,154,2,0
445476041.84629,16,6,0,128,0,128,234,26,210,3,100,5,0
445476041.93640,40,244,0,128,0,128,188,27,164,1,80,6,0
445476042.14818,64,45,0,128,0,128,228,21,140,0,95,3,1
