445476097.94820,20,39,255,127,0,128,14,32,171,7,69,3,1
445476098.06816,224,72,255,127,8,150,236,30,143,2,90,9,0
445476098.15809,32,52,255,127,0,128,221,30,119,255,136,9,0
445476098.21792,232,63,255,127,220,60,196,26,157,252,58,5,0
445476098.30799,96,72,116,124,184,64,20,31,93,254,249,0,0
445476098.39843,76,8,28,26,244,102,120,29,102,3,184,1,1
445476098.45800,116,31,228,24,255,127,27,27,183,4,21,4,0
445476098.51814,16,40,208,188,60,114,10,25,25,6,141,7,0
445476098.63811,20,249,0,128,255,127,223,26,117,4,130,10,0
445476098.69783,104,31,0,128,140,59,233,25,247,252,179,13,0
445476098.75786,96,246,0,128,104,90,176,24,112,247,48,11,0
445476098.81787,236,10,0,128,0,128,233,24,218,247,115,10,0
445476098.96793,128,17,0,128,0,128,214,26,118,241,88,5,0
445476099.05799,196,17,0,128,0,128,51,27,3,241,87,254,1
445476099.17870,84,5,0,128,0,128,120,22,228,246,20,250,0
445476099.23804,28,30,0,128,0,128,32,23,164,252,244,249,0
445476099.32823,216,37,184,170,0,128,145,23,50,1,44,250,0
445476099.39128,20,44,228,17,0,128,115,22,134,0,253,252,0
445476099.44813,0,250,28,18,0,128,93,22,226,254,63,254,0
445476099.71813,40,12,232,41,0,128,176,23,136,252,5,255,1
445476099.83808,60,55,255,127,0,128,184,23,169,253,42,250,0
445476099.92835,172,43,255,127,0,128,111,25,62,4,129,249,0
445476099.98814,136,33,255,127,0,128,103,26,55,6,131,252,0
445476100.10807,84,62,255,127,0,128,160,25,191,7,110,253,0
445476100.16898,160,45,255,127,124,158,169,26,61,10,66,0,0
445476100.25815,136,241,255,127,0,128,148,27,223,8,186,4,1
445476100.31817,164,26,255,127,116,0,49,26,184,2,131,9,0
445476100.37820,132,44,255,127,12,60,100,26,111,2,229,9,0
445476100.49804,172,2,240,125,112,83,108,23,203,1,127,9,0
445476100.64805,132,51,192,236,40,54,66,23,94,252,65,6,0
445476100.82808,72,34,0,128,144,41,185,25,124,254,154,7,0
445476100.94845,164,240,0,128,68,249,58,24,76,252,185,7,1
445476101.00809,144,29,0,128,228,241,232,23,106,249,168,8,0
445476101.06805,8,233,0,128,84,160,16,22,23,248,92,9,0
445476101.12884,100,13,0,128,0,128,33,22,159,245,32,7,0
445476101.24806,24,25,0,128,0,128,148,22,137,244,221,5,0
445476101.30801,56,25,0,128,0,128,147,21,125,245,151,255,0
445476101.39928,152,25,0,128,0,128,207,23,112,245,20,255,0
445476101.45794,188,13,0,128,0,128,41,22,122,246,21,253,0
