445476288.04424,0,128,116,11,204,10,188,222,5,3,210,252,1
445476288.10455,172,168,84,155,196,70,0,227,170,254,88,255,0
445476288.16429,128,201,136,38,24,119,230,226,241,252,10,2,0
445476288.25436,128,8,244,45,136,44,40,222,198,3,202,2,0
445476288.31404,208,173,255,127,0,56,227,225,111,4,70,7,0
445476288.37393,108,118,255,127,0,128,141,224,112,7,162,7,0
445476288.46415,156,22,255,127,0,128,97,221,35,11,35,2,0
445476288.58421,72,22,255,127,56,133,83,225,200,14,143,250,1
445476288.70470,252,73,255,127,0,128,27,227,179,3,217,249,0
445476288.85426,220,57,255,127,0,128,179,226,9,5,135,253,0
445476288.94402,12,53,255,127,0,128,28,229,123,6,253,251,0
445476289.03422,132,84,255,127,0,128,2,228,124,9,46,250,0
445476289.12435,140,67,84,34,0,128,87,228,175,6,82,247,1
445476289.24411,60,80,176,152,0,128,111,226,254,1,180,245,0
445476289.36418,255,127,0,128,0,128,159,227,80,0,98,247,0
445476289.45438,84,84,0,128,0,128,211,223,30,0,236,243,0
445476289.54407,52,27,0,128,0,128,67,224,164,253,232,247,0
445476289.60452,40,38,0,128,0,128,44,223,245,251,160,249,0
445476289.66413,120,250,0,128,0,128,44,222,165,251,6,253,0
445476289.72440,20,17,0,128,0,128,247,222,171,254,78,254,1
445476289.78423,204,18,0,128,0,128,99,221,116,0,246,253,0
445476289.87450,20,175,0,128,204,150,158,223,10,0,169,249,0
445476290.02408,160,215,0,128,224,137,102,223,31,251,250,251,0
445476290.17414,144,182,0,128,255,127,207,223,27,251,196,255,0
445476290.23430,184,198,84,204,224,106,47,226,85,254,190,2,1
445476290.47420,124,46,156,65,36,96,115,224,87,4,3,3,0
445476290.56409,0,243,255,127,32,168,220,222,165,8,202,255,0
445476290.68421,160,49,255,127,0,128,239,223,250,7,11,254,0
445476290.80487,244,12,255,127,0,128,29,223,181,4,31,251,1
445476290.95461,124,71,255,127,0,128,164,228,110,4,33,1,0
445476291.01415,132,41,255,127,0,128,7,226,142,7,161,255,0
445476291.10421,36,80,255,127,0,128,89,224,142,9,201,251,0
445476291.19416,232,64,255,127,0,128,253,228,226,10,122,250,0
445476291.31419,128,232,96,222,0,128,137,227,178,6,53,244,1
445476291.43423,88,113,52,166,0,128,60,227,40,0,216,246,0
445476291.58467,208,47,0,128,0,128,235,227,68,253,177,249,0
445476291.64407,124,36,0,128,0,128,24,224,217,252,174,251,0
445476291.70476,136,21,0,128,0,128,80,223,55,254,54,250,0
445476291.76414,236,17,0,128,0,128,157,223,25,254,55,251,0
445476291.82471,156,4,0,128,0,128,201,221,112,254,206,254,1
445476291.88425,104,39,0,128,0,128,50,226,22,0,40,254,0
445476291.97459,232,243,0,128,0,128,92,224,7,1,49,252,0
445476292.09420,208,252,0,128,0,128,225,222,234,252,247,249,0
445476292.15429,0,128,0,128,40,242,23,223,1,250,213,250,0
445476292.33537,72,153,0,128,48,0,76,220,188,248,43,254,1
445476292.39436,16,242,100,233,244,230,213,220,183,0,173,2,0
445476292.45463,0,128,192,236,176,16,224,223,10,2,201,2,0
445476292.51422,68,226,108,73,204,101,97,225,176,3,208,1,0
445476292.63422,68,241,255,127,108,61,120,222,107,5,142,0,0
445476292.69406,24,195,255,127,148,234,64,219,222,5,147,253,0
445476292.78426,172,227,255,127,0,128,245,224,160,8,191,254,0
445476292.96436,188,34,255,127,0,128,219,225,134,4,20,252,1
445476293.05514,88,60,255,127,0,128,66,226,153,5,78,254,0
445476293.11427,92,55,255,127,0,128,205,228,119,7,202,255,0
445476293.17417,56,105,255,127,0,128,22,225,128,9,5,253,0
445476293.23422,216,100,255,127,0,128,47,231,61,10,103,252,0
445476293.29422,92,104,255,127,0,128,143,224,196,9,71,249,0
445476293.38417,228,111,188,37,0,128,88,230,28,5,9,245,1
445476293.59461,148,224,144,202,0,128,171,228,177,5,229,242,0
445476293.71421,220,123,0,128,0,128,62,226,122,255,145,248,0
445476293.77415,144,49,0,128,0,128,225,222,111,254,129,248,0
445476293.83483,8,36,0,128,0,128,20,225,85,254,100,249,0
445476293.89502,172,14,0,128,0,128,130,223,64,254,205,248,0
445476293.95518,152,234,0,128,0,128,209,222,211,254,108,250,1
445476294.04431,128,229,0,128,0,128,131,225,90,255,86,252,0
445476294.22421,172,215,0,128,0,128,141,223,241,255,179,250,0
445476294.28418,108,8,0,128,0,128,71,221,0,253,54,251,0
445476294.34417,0,128,0,128,56,1,157,223,42,251,186,252,0
445476294.46647,0,128,0,128,104,35,165,220,165,250,8,255,1
445476294.52456,112,4,0,128,40,12,75,223,58,254,49,3,0
445476294.58447,192,226,192,239,156,241,142,221,109,0,110,2,0
445476294.70446,212,236,120,42,172,92,169,224,6,2,211,1,0
445476294.79418,176,200,255,127,204,112,113,225,28,4,213,0,0
445476295.03452,104,237,255,127,208,61,229,224,204,3,155,1,1
445476295.15484,236,79,255,127,0,128,165,227,162,7,66,253,0
445476295.27451,68,18,255,127,0,128,41,229,62,5,22,252,0
445476295.36433,52,60,255,127,0,128,206,230,15,6,90,255,0
445476295.42419,144,70,255,127,0,128,207,230,175,9,171,254,0
445476295.57436,228,67,144,113,0,128,94,231,177,10,103,248,0
445476295.66444,152,29,56,194,0,128,121,230,30,9,205,243,1
445476295.87532,172,48,0,128,0,128,72,229,168,253,92,245,0
445476295.96433,184,66,0,128,0,128,136,228,203,251,52,248,0
445476296.02421,104,50,0,128,0,128,126,224,39,252,204,249,0
445476296.11438,148,32,0,128,0,128,188,226,93,252,47,252,0
445476296.17543,64,45,0,128,0,128,213,224,212,253,46,252,1
445476296.23440,80,220,0,128,96,162,183,225,146,255,200,252,0
445476296.32482,56,246,0,128,0,128,166,224,165,255,202,252,0
445476296.38433,232,229,0,128,0,128,196,225,46,0,231,251,0
445476296.47424,196,181,0,128,0,177,192,223,13,255,138,248,0
445476296.53434,208,238,0,128,240,193,140,223,180,252,168,251,0
445476296.59425,0,128,0,128,216,3,139,224,112,251,218,252,0
445476296.65486,232,250,0,128,208,231,153,220,217,251,99,253,0
445476296.74585,140,228,0,128,28,253,172,223,81,251,199,1,1
445476296.86248,244,214,152,199,64,28,231,224,235,255,136,4,0
445476296.95244,116,164,240,110,28,115,44,226,205,11,64,3,0
445476297.07223,100,198,255,127,140,36,97,227,205,4,200,1,0
445476297.16259,172,10,255,127,0,128,29,227,41,5,26,1,0
445476297.25278,12,249,255,127,0,128,155,225,177,7,101,1,0
445476297.40467,156,99,255,127,0,128,125,223,132,9,216,255,1
445476297.49439,16,64,255,127,0,128,31,231,145,6,12,251,0
445476297.55482,172,71,255,127,0,128,2,230,73,3,241,251,0
445476297.73442,192,71,255,127,0,128,209,240,129,7,185,0,0
445476297.82465,96,39,80,33,0,128,19,234,243,10,228,252,0
445476297.88437,152,56,124,104,0,128,255,228,66,8,242,248,0
445476297.94433,124,49,0,128,0,128,55,232,123,5,213,248,1
445476298.15523,156,13,0,128,0,128,73,224,4,1,49,241,0
445476298.27503,48,66,8,155,0,128,185,224,109,250,141,1,0
445476298.33499,60,16,0,128,0,128,183,218,49,250,216,253,0
445476298.39444,144,141,0,128,0,128,23,222,14,0,255,3,0
445476298.45409,104,194,0,128,160,180,248,217,29,4,53,3,0
445476298.51452,192,24,0,128,44,251,46,219,31,2,142,0,1
445476298.66445,80,169,0,128,0,128,117,217,194,0,3,251,0
445476298.90474,112,32,255,127,255,127,141,218,166,0,229,6,0
445476299.05477,232,44,255,127,0,128,229,220,247,6,57,4,1
445476299.14507,216,133,255,127,0,128,173,242,16,10,29,244,0
445476299.23542,184,246,0,128,0,128,129,227,75,7,79,248,0
445476299.32457,112,24,132,175,0,128,135,228,139,2,230,247,0
445476299.41474,148,222,255,127,0,128,158,237,159,254,166,248,0
445476299.59442,255,127,148,148,0,128,69,230,6,2,167,249,1
445476299.68534,28,29,0,128,0,128,218,237,146,252,217,250,0
445476299.77591,92,114,0,188,0,128,179,234,217,250,19,0,0
445476299.86455,0,128,0,128,255,127,191,233,245,249,112,250,0
445476299.95469,48,246,0,128,0,128,102,227,123,249,174,252,1
